entry_id,contest_id,contest_name,QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,,Instructions,,,,,,,,,,,,,,,,,
2976162185,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-55830,83311-71845,83311-25079,83311-39716,83311-91426,83311-55042,83311-42104,83311-12525,,83311-60787:Bryce Perkins,83311-60787,QB,Bryce,Bryce Perkins,Perkins,0.280000001,1,6300,LAR@NO,LAR,NO,,,,,,QB
2976162187,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-73273,83311-86055,83311-25079,83311-66008,83311-69213,83311-69451,83311-45229,83311-12530,,83311-66008:Diontae Johnson,83311-66008,WR,Diontae,Diontae Johnson,Johnson,7.911110772,9,6300,CIN@PIT,PIT,CIN,,,,,,WR/FLEX
2976162189,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-54140,83311-71845,83311-25267,83311-53639,83311-69956,83311-55042,83311-25079,83311-12525,,83311-56192:John Wolford,83311-56192,QB,John,John Wolford,Wolford,9.779999733,1,6300,LAR@NO,LAR,NO,Q,Neck,,,,QB
2976162190,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-70157,83311-73273,83311-57403,83311-85671,83311-91426,83311-55042,83311-54140,83311-12531,,83311-103564:Garrett Wilson,83311-103564,WR,Garrett,Garrett Wilson,Wilson,9.511110942,9,6200,NYJ@NE,NYJ,NE,,,,,,WR/FLEX
2976162195,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-64401,83311-72776,83311-53639,83311-70422,83311-85671,83311-55042,83311-53562,83311-12527,,83311-92560:Sam Ehlinger,83311-92560,QB,Sam,Sam Ehlinger,Ehlinger,7.28000021,2,6200,PHI@IND,IND,PHI,,,,,,QB
2976162196,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-42104,83311-73273,83311-72846,83311-91426,83311-94534,83311-55042,83311-110246,83311-12527,,83311-73273:David Montgomery,83311-73273,RB,David,David Montgomery,Montgomery,8.433333503,9,6200,CHI@ATL,CHI,ATL,,,,,,RB/FLEX
2976162198,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-29358,83311-64576,83311-73273,83311-56250,83311-86997,83311-90576,83311-86080,83311-25079,83311-12547,,83311-72412:Khalil Herbert,83311-72412,RB,Khalil,Khalil Herbert,Herbert,10.35,10,6200,CHI@ATL,CHI,ATL,IR,Hip,,,,RB/FLEX
2976162202,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-42104,83311-73273,83311-110246,83311-72846,83311-94534,83311-86080,83311-64031,83311-12555,,83311-47870:Tyler Higbee,83311-47870,TE,Tyler,Tyler Higbee,Higbee,6.722222222,9,6200,LAR@NO,LAR,NO,,,,,,TE/FLEX
2976162203,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-70603,83311-90562,83311-25079,83311-90576,83311-94534,83311-86080,83311-28900,83311-12525,,83311-14377:Tyrod Taylor,83311-14377,QB,Tyrod,Tyrod Taylor,Taylor,2.440000057,1,6100,DET@NYG,NYG,DET,,,,,,QB
2976162205,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-42104,83311-54140,83311-53639,83311-61042,83311-86631,83311-55042,83311-38791,83311-12525,,83311-86278:Desmond Ridder,83311-86278,QB,Desmond,Desmond Ridder,Ridder,,,6100,CHI@ATL,ATL,CHI,,,,,,QB
2976162207,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-42104,83311-64401,83311-25079,83311-53639,83311-88575,83311-60451,83311-40845,83311-12552,,83311-61798:Gardner Minshew II,83311-61798,QB,Gardner,Gardner Minshew II,Minshew II,0.819999993,1,6100,PHI@IND,PHI,IND,,,,,,QB
2976162209,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-45229,83311-54140,83311-25079,83311-28643,83311-61042,83311-55042,83311-42104,83311-12547,,83311-52613:Curtis Samuel,83311-52613,WR,Curtis,Curtis Samuel,Samuel,10.11999969,10,6100,WAS@HOU,WAS,HOU,,,,,,WR/FLEX
2976162210,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-42104,83311-70603,83311-25079,83311-69956,83311-90576,83311-86244,83311-71706,83311-12531,,83311-70051:Tyler Huntley,83311-70051,QB,Tyler,Tyler Huntley,Huntley,12.37714277,7,6100,CAR@BAL,BAL,CAR,,,,,,QB
2976162211,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-53562,83311-70603,83311-25079,83311-31394,83311-56248,83311-64031,83311-42104,83311-12525,,83311-31170:Brandon Allen,83311-31170,QB,Brandon,Brandon Allen,Allen,0.779999971,1,6100,CIN@PIT,CIN,PIT,,,,,,QB
2976162213,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-73273,83311-89209,83311-103564,83311-25079,83311-31394,83311-45565,83311-54140,83311-12555,,83311-22994:Case Keenum,83311-22994,QB,Case,Case Keenum,Keenum,0.159999996,2,6100,CLE@BUF,BUF,CLE,,,,,,QB
2976162215,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-70603,83311-73273,83311-25079,83311-40669,83311-90576,83311-86080,83311-103564,83311-12531,,83311-40407:Joshua Dobbs,83311-40407,QB,Joshua,Joshua Dobbs,Dobbs,,,6100,CLE@BUF,CLE,BUF,,,,,,QB
2976162217,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-72776,83311-89675,83311-112745,83311-25079,83311-64496,83311-55335,83311-42104,83311-12525,,83311-70157:Darrell Henderson Jr.,83311-70157,RB,Darrell,Darrell Henderson Jr.,Henderson Jr.,7.122222053,9,6100,LAR@NO,LAR,NO,,,,,,RB/FLEX
2976162220,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-22038,83311-73273,83311-89230,83311-70422,83311-85671,83311-86631,83311-86080,83311-64401,83311-12529,,83311-60947:Jarrett Stidham,83311-60947,QB,Jarrett,Jarrett Stidham,Stidham,2.880000114,1,6100,LV@DEN,LV,DEN,,,,,,QB
2976162224,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-54140,83311-73273,83311-56248,83311-90576,83311-91426,83311-91931,83311-25079,83311-12543,,83311-40482:Tim Boyle,83311-40482,QB,Tim,Tim Boyle,Boyle,7.585000038,4,6100,DET@NYG,DET,NYG,,,,,,QB
2976162227,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-45229,83311-54140,83311-25079,83311-56248,83311-88575,83311-55042,83311-42104,83311-12532,,83311-6714:Joe Flacco,83311-6714,QB,Joe,Joe Flacco,Flacco,15.8799998,3,6100,NYJ@NE,NYJ,NE,,,,,,QB
2976162229,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-52442,83311-73273,83311-25079,83311-71105,83311-90576,83311-71143,83311-34331,83311-12552,,83311-41562:Nick Mullens,83311-41562,QB,Nick,Nick Mullens,Mullens,-0.119999997,1,6100,DAL@MIN,MIN,DAL,,,,,,QB
2976162232,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-42104,83311-73273,83311-25079,83311-40669,83311-69956,83311-45565,83311-34331,83311-12532,,83311-44715:Cooper Rush,83311-44715,QB,Cooper,Cooper Rush,Rush,9.733333588,6,6100,DAL@MIN,DAL,MIN,,,,,,QB
2976162234,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-42104,83311-73273,83311-25079,83311-69213,83311-91426,83311-60451,83311-110246,83311-12552,,83311-139985:Bailey Zappe,83311-139985,QB,Bailey,Bailey Zappe,Zappe,10.53499985,4,6100,NYJ@NE,NE,NYJ,,,,,,QB
2976162235,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-64401,83311-71845,83311-25079,83311-31394,83311-56248,83311-71143,83311-34331,83311-12525,,83311-38628:Mitch Trubisky,83311-38628,QB,Mitch,Mitch Trubisky,Trubisky,10.55599976,5,6100,CIN@PIT,PIT,CIN,,,,,,QB
2976162237,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-72731,83311-83081,83311-25079,83311-56262,83311-91426,83311-55042,83311-54140,83311-12525,,83311-61157:Brett Rypien,83311-61157,QB,Brett,Brett Rypien,Rypien,8.899999619,1,6100,LV@DEN,DEN,LV,,,,,,QB
2976162238,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-72731,83311-73273,83311-25079,83311-56248,83311-89981,83311-83117,83311-28900,83311-12527,,83311-28434:Trevor Siemian,83311-28434,QB,Trevor,Trevor Siemian,Siemian,0.200000003,1,6100,CHI@ATL,CHI,ATL,,,,,,QB
2976162239,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-30231,83311-42104,83311-73273,83311-25079,83311-56250,83311-91426,83311-45565,83311-30733,83311-12528,,83311-29501:Brandin Cooks,83311-29501,WR,Brandin,Brandin Cooks,Cooks,7.949999809,8,6100,WAS@HOU,HOU,WAS,,,,,,WR/FLEX
2976162241,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-89675,83311-93539,83311-25079,83311-64905,83311-91426,83311-60451,83311-71845,83311-12525,,83311-53095:Kyle Allen,83311-53095,QB,Kyle,Kyle Allen,Allen,3.950000048,2,6100,WAS@HOU,HOU,WAS,,,,,,QB
2976162243,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-73273,83311-86055,83311-25079,83311-69956,83311-87770,83311-86080,83311-112745,83311-12547,,83311-29715:Kevin Hogan,83311-29715,QB,Kevin,Kevin Hogan,Hogan,,,6000,WAS@HOU,HOU,WAS,,,,,,QB
2976162244,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-64401,83311-73273,83311-53639,83311-85671,83311-91426,83311-71143,83311-28900,83311-12538,,83311-71710:Nate Stanley,83311-71710,QB,Nate,Nate Stanley,Stanley,,,6000,DAL@MIN,MIN,DAL,,,,,,QB
2976162247,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-30231,83311-42104,83311-90933,83311-40669,83311-69213,83311-87770,83311-55042,83311-25079,83311-12525,,83311-30761:Nathan Peterman,83311-30761,QB,Nathan,Nathan Peterman,Peterman,0.200000003,1,6000,CHI@ATL,CHI,ATL,,,,,,QB
2976162251,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-73273,83311-89675,83311-56248,83311-56250,83311-72846,83311-64031,83311-28900,83311-12531,,83311-52342:Will Grier,83311-52342,QB,Will,Will Grier,Grier,,,6000,DAL@MIN,DAL,MIN,,,,,,QB
2976162253,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-45229,83311-54140,83311-110246,83311-25079,83311-71032,83311-55042,83311-28900,83311-12525,,83311-64637:Brian Lewerke,83311-64637,QB,Brian,Brian Lewerke,Lewerke,,,6000,DET@NYG,NYG,DET,,,,,,QB
2976162254,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-89675,83311-90933,83311-64581,83311-86997,83311-90576,83311-55042,83311-73273,83311-12531,,83311-104576:Sam Howell,83311-104576,QB,Sam,Sam Howell,Howell,,,6000,WAS@HOU,WAS,HOU,,,,,,QB
2976162256,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-73273,83311-89675,83311-31394,83311-39716,83311-72846,83311-60451,83311-54140,83311-12529,,83311-69777:Darnell Mooney,83311-69777,WR,Darnell,Darnell Mooney,Mooney,7.059999847,10,6000,CHI@ATL,CHI,ATL,,,,,,WR/FLEX
2976162259,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-91591,83311-89157,83311-89675,83311-57403,83311-85671,83311-90576,83311-86080,83311-73273,83311-12529,,83311-27801:Nate Sudfeld,83311-27801,QB,Nate,Nate Sudfeld,Sudfeld,,,6000,DET@NYG,DET,NYG,,,,,,QB
2976162261,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-54140,83311-71845,83311-53639,83311-71105,83311-89981,83311-45565,83311-42104,83311-12525,,83311-94396:Carson Strong,83311-94396,QB,Carson,Carson Strong,Strong,,,6000,PHI@IND,PHI,IND,,,,,,QB
2976162262,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-70603,83311-72731,83311-31394,83311-39716,83311-85671,83311-55042,83311-45631,83311-12528,,83311-29915:Brett Hundley,83311-29915,QB,Brett,Brett Hundley,Hundley,,,6000,LAR@NO,NO,LAR,,,,,,QB
2976162265,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-54140,83311-90562,83311-63634,83311-71105,83311-86631,83311-55042,83311-42104,83311-12528,,83311-170252:Felix Harper,83311-170252,QB,Felix,Felix Harper,Harper,,,6000,CLE@BUF,CLE,BUF,,,,,,QB
2976162266,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-72731,83311-86055,83311-103564,83311-69213,83311-90576,83311-86080,83311-28900,83311-12528,,83311-90428:Tyler Allgeier,83311-90428,RB,Tyler,Tyler Allgeier,Allgeier,7.622222053,9,6000,CHI@ATL,ATL,CHI,,,,,,RB/FLEX
2976162267,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-30733,83311-54140,83311-63043,83311-69777,83311-85671,83311-55042,83311-40669,83311-12529,,83311-84287:Luis Perez,83311-84287,QB,Luis,Luis Perez,Perez,,,6000,LAR@NO,LAR,NO,,,,,,QB
2976162268,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-71845,83311-89675,83311-63819,83311-90576,83311-91426,83311-48116,83311-54140,83311-12525,,83311-91468:Chase Garbers,83311-91468,QB,Chase,Chase Garbers,Garbers,,,6000,LV@DEN,LV,DEN,,,,,,QB
2976162269,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-89675,83311-90562,83311-110246,83311-39716,83311-72846,83311-55042,83311-71845,83311-12525,,83311-71032:Devin Duvernay,83311-71032,WR,Devin,Devin Duvernay,Duvernay,8.866667006,9,6000,CAR@BAL,BAL,CAR,,,,,,WR/FLEX
2976162271,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-45229,83311-54140,83311-103564,83311-85671,83311-90576,83311-55042,83311-30733,83311-12531,,83311-52606:David Blough,83311-52606,QB,David,David Blough,Blough,0.600000024,1,6000,DAL@MIN,MIN,DAL,,,,,,QB
2976162272,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-70603,83311-73273,83311-39716,83311-86631,83311-90576,83311-64031,83311-52442,83311-12531,,83311-32158:Garrett Gilbert,83311-32158,QB,Garrett,Garrett Gilbert,Gilbert,7.760000229,1,6000,NYJ@NE,NE,NYJ,,,,,,QB
2976162274,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-63336,83311-42104,83311-89675,83311-72846,83311-90576,83311-94534,83311-64031,83311-104433,83311-12525,,83311-73118:Ian Book,83311-73118,QB,Ian,Ian Book,Book,4,1,6000,PHI@IND,PHI,IND,,,,,,QB
2976162275,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-30231,83311-72731,83311-73273,83311-85671,83311-90576,83311-91426,83311-48116,83311-54140,83311-12528,,83311-71077:Cole Kelley,83311-71077,QB,Cole,Cole Kelley,Kelley,,,6000,WAS@HOU,WAS,HOU,,,,,,QB
2976162277,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-52442,83311-72776,83311-53639,83311-56248,83311-85671,83311-55042,83311-111540,83311-12545,,83311-60840:Jake Browning,83311-60840,QB,Jake,Jake Browning,Browning,,,6000,CIN@PIT,CIN,PIT,,,,,,QB
2976162279,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-52442,83311-70603,83311-85671,83311-85672,83311-91426,83311-55042,83311-30989,83311-12525,,83311-90561:Jerry Jeudy,83311-90561,WR,Jerry,Jerry Jeudy,Jeudy,8.666666667,9,6000,LV@DEN,DEN,LV,O,Ankle,,,,WR/FLEX
2976162281,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-72776,83311-89675,83311-33047,83311-90576,83311-94534,83311-55042,83311-52442,83311-12525,,83311-53729:Mason Rudolph,83311-53729,QB,Mason,Mason Rudolph,Rudolph,9.68999958,2,6000,CIN@PIT,PIT,CIN,,,,,,QB
2976162283,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-54140,83311-73273,83311-53639,83311-72846,83311-90576,83311-55042,83311-30733,83311-12543,,83311-91639:Jake Fromm,83311-91639,QB,Jake,Jake Fromm,Fromm,4.633333206,3,6000,WAS@HOU,WAS,HOU,,,,,,QB
2976162287,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-73273,83311-89675,83311-69956,83311-71032,83311-85671,83311-47870,83311-42104,83311-12529,,83311-45565:Taysom Hill,83311-45565,TE,Taysom,Taysom Hill,Hill,9.060000102,9,6000,LAR@NO,NO,LAR,,,,,,TE/FLEX
2976162290,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-89209,83311-90562,83311-53639,83311-56248,83311-85671,83311-86080,83311-64401,83311-12555,,83311-22027:Nick Foles,83311-22027,QB,Nick,Nick Foles,Foles,16.79999924,1,6000,PHI@IND,IND,PHI,,,,,,QB
2976162294,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-73273,83311-89675,83311-33047,83311-86997,83311-90576,83311-64031,83311-72731,83311-12529,,83311-30253:Jeff Driskel,83311-30253,QB,Jeff,Jeff Driskel,Driskel,0.75,2,6000,WAS@HOU,HOU,WAS,,,,,,QB
2976162296,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-42104,83311-70603,83311-85671,83311-90576,83311-94534,83311-47870,83311-56248,83311-12525,,83311-72241:Drew Plitt,83311-72241,QB,Drew,Drew Plitt,Plitt,,,6000,CIN@PIT,CIN,PIT,,,,,,QB
2976162300,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-45229,83311-64401,83311-56262,83311-85671,83311-87859,83311-55042,83311-42104,83311-12525,,83311-88630:Matt Corral,83311-88630,QB,Matt,Matt Corral,Corral,,,6000,CAR@BAL,CAR,BAL,IR,Foot,,,,QB
2976162303,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-29358,83311-71845,83311-73273,83311-85671,83311-90576,83311-94534,83311-86080,83311-42104,83311-12532,,83311-89658:Jack Coan,83311-89658,QB,Jack,Jack Coan,Coan,,,6000,PHI@IND,IND,PHI,,,,,,QB
2976162305,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-54140,83311-64576,83311-39716,83311-86631,83311-90576,83311-71143,83311-42104,83311-12547,,83311-71232:D'Eriq King,83311-71232,QB,D'Eriq,D'Eriq King,King,,,6000,CAR@BAL,CAR,BAL,,,,,,QB
2976162307,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-72731,83311-73273,83311-40669,83311-45889,83311-90576,83311-71143,83311-28900,83311-12528,,83311-94797:Kellen Mond,83311-94797,QB,Kellen,Kellen Mond,Mond,0.200000003,1,6000,CLE@BUF,CLE,BUF,,,,,,QB
2976162310,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-73273,83311-89675,83311-69956,83311-85671,83311-90576,83311-64031,83311-69213,83311-12544,,83311-40534:Mike White,83311-40534,QB,Mike,Mike White,White,13.00500011,4,6000,NYJ@NE,NYJ,NE,,,,,,QB
2976162316,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-69531,83311-72731,83311-73273,83311-39716,83311-86997,83311-90576,83311-86080,83311-28900,83311-12555,,83311-54879:Deshaun Watson,83311-54879,QB,Deshaun,Deshaun Watson,Watson,,,6000,CLE@BUF,CLE,BUF,IR,Suspension,,,,QB
2976162319,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-52451,83311-72731,83311-85671,83311-91426,83311-94534,83311-64031,83311-66008,83311-12525,,83311-110246:George Pickens,83311-110246,WR,George,George Pickens,Pickens,7.322222392,9,6000,CIN@PIT,PIT,CIN,,,,,,WR/FLEX
2976162324,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-54140,83311-73273,83311-85671,83311-86631,83311-87770,83311-86080,83311-79998,83311-12532,,83311-69302:Feleipe Franks,83311-69302,QB,Feleipe,Feleipe Franks,Franks,0,1,6000,CHI@ATL,ATL,CHI,O,Calf,,,,QB
2976162328,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-54140,83311-90562,83311-31394,83311-69213,83311-85671,83311-55042,83311-29501,83311-12528,,83311-7872:Brian Hoyer,83311-7872,QB,Brian,Brian Hoyer,Hoyer,1.480000019,1,6000,NYJ@NE,NE,NYJ,IR,Concussion,,,,QB
2976162333,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-31716,83311-45229,83311-89675,83311-64581,83311-69777,83311-85671,83311-55042,83311-42104,83311-12547,,83311-52929:Jake Luton,83311-52929,QB,Jake,Jake Luton,Luton,,,6000,LAR@NO,NO,LAR,,,,,,QB
2976162335,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-42104,83311-89675,83311-69956,83311-89981,83311-94534,83311-60451,83311-28900,83311-12525,,83311-87787:J.K. Dobbins,83311-87787,RB,J.K.,J.K. Dobbins,Dobbins,7.800000191,4,6000,CAR@BAL,BAL,CAR,IR,Knee,,,,RB/FLEX
2976162338,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-22038,83311-70157,83311-73273,83311-85671,83311-87770,83311-90576,83311-86080,83311-42104,83311-12555,,83311-90912:Kenneth Gainwell,83311-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,4.488889058,9,6000,PHI@IND,PHI,IND,,,,,,RB/FLEX
2976162340,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-73273,83311-89675,83311-110246,83311-72846,83311-94534,83311-69451,83311-30733,83311-12537,,83311-39716:Adam Thielen,83311-39716,WR,Adam,Adam Thielen,Thielen,9.133332994,9,6000,DAL@MIN,MIN,DAL,,,,,,WR/FLEX
2976162342,83311-260375901,$25K Sun NFL Pooch Punt (150 Entries Max),83311-62239,83311-73273,83311-89675,83311-69213,83311-70422,83311-85671,83311-64031,83311-28900,83311-12527,,83311-8023:Josh Johnson,83311-8023,QB,Josh,Josh Johnson,Johnson,12.07999992,4,6000,LV@DEN,DEN,LV,,,,,,QB
,,,,,,,,,,,,,83311-38767:Chris Streveler,83311-38767,QB,Chris,Chris Streveler,Streveler,1.019999981,2,6000,NYJ@NE,NYJ,NE,,,,,,QB
,,,,,,,,,,,,,83311-39795:Davis Webb,83311-39795,QB,Davis,Davis Webb,Webb,-0.300000012,1,6000,DET@NYG,NYG,DET,,,,,,QB
,,,,,,,,,,,,,83311-169852:Davis Cheek,83311-169852,QB,Davis,Davis Cheek,Cheek,,,6000,CAR@BAL,CAR,BAL,,,,,,QB
,,,,,,,,,,,,,83311-62364:Josh Rosen,83311-62364,QB,Josh,Josh Rosen,Rosen,-0.413333337,3,6000,CLE@BUF,CLE,BUF,,,,,,QB
,,,,,,,,,,,,,83311-29605:Matt Barkley,83311-29605,QB,Matt,Matt Barkley,Barkley,,,6000,CLE@BUF,BUF,CLE,,,,,,QB
,,,,,,,,,,,,,83311-69597:Anthony Brown,83311-69597,QB,Anthony,Anthony Brown,Brown,,,6000,CAR@BAL,BAL,CAR,,,,,,QB
,,,,,,,,,,,,,83311-63469:Ben DiNucci,83311-63469,QB,Ben,Ben DiNucci,DiNucci,,,6000,DAL@MIN,DAL,MIN,,,,,,QB
,,,,,,,,,,,,,83311-71672:K.J. Costello,83311-71672,QB,K.J.,K.J. Costello,Costello,,,6000,LAR@NO,NO,LAR,,,,,,QB
,,,,,,,,,,,,,83311-86229:Jahan Dotson,83311-86229,WR,Jahan,Jahan Dotson,Dotson,9.619999695,5,5900,WAS@HOU,WAS,HOU,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-28900:Melvin Gordon III,83311-28900,RB,Melvin,Melvin Gordon III,Gordon III,7.233333164,9,5900,LV@DEN,DEN,LV,,,,,,RB/FLEX
,,,,,,,,,,,,,83311-91419:Nico Collins,83311-91419,WR,Nico,Nico Collins,Collins,7.557143075,7,5900,WAS@HOU,HOU,WAS,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-91426:Donovan Peoples-Jones,83311-91426,WR,Donovan,Donovan Peoples-Jones,Peoples-Jones,7.477778117,9,5900,CLE@BUF,CLE,BUF,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-55042:Dalton Schultz,83311-55042,TE,Dalton,Dalton Schultz,Schultz,6.100000109,7,5900,DAL@MIN,DAL,MIN,,,,,,TE/FLEX
,,,,,,,,,,,,,83311-55335:David Njoku,83311-55335,TE,David,David Njoku,Njoku,8.885714395,7,5800,CLE@BUF,CLE,BUF,Q,Ankle,,,,TE/FLEX
,,,,,,,,,,,,,83311-45229:Kareem Hunt,83311-45229,RB,Kareem,Kareem Hunt,Hunt,8.677777608,9,5800,CLE@BUF,CLE,BUF,,,,,,RB/FLEX
,,,,,,,,,,,,,83311-38264:Demarcus Robinson,83311-38264,WR,Demarcus,Demarcus Robinson,Robinson,3.650000095,8,5800,CAR@BAL,BAL,CAR,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-85672:Terrace Marshall Jr.,83311-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,6.233333588,6,5800,CAR@BAL,CAR,BAL,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-56262:Parris Campbell,83311-56262,WR,Parris,Parris Campbell,Campbell,7.769999695,10,5800,PHI@IND,IND,PHI,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-112745:Drake London,83311-112745,WR,Drake,Drake London,London,7.769999695,10,5700,CHI@ATL,ATL,CHI,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-103539:Wan'Dale Robinson,83311-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,5.040000153,5,5700,DET@NYG,NYG,DET,Q,Hamstring,,,,WR/FLEX
,,,,,,,,,,,,,83311-112057:Jaylen Warren,83311-112057,RB,Jaylen,Jaylen Warren,Warren,4.366666582,9,5700,CIN@PIT,PIT,CIN,,,,,,RB/FLEX
,,,,,,,,,,,,,83311-53097:Josh Reynolds,83311-53097,WR,Josh,Josh Reynolds,Reynolds,8.67142868,7,5700,DET@NYG,DET,NYG,O,Back,,,,WR/FLEX
,,,,,,,,,,,,,83311-91047:Cole Kmet,83311-91047,TE,Cole,Cole Kmet,Kmet,6.980000305,10,5700,CHI@ATL,CHI,ATL,,,,,,TE/FLEX
,,,,,,,,,,,,,83311-64581:Van Jefferson,83311-64581,WR,Van,Van Jefferson,Jefferson,5.099999905,2,5600,LAR@NO,LAR,NO,,,,,,WR/FLEX
,,,,,,,,,,,,,83311-60712:Foster Moreau,83311-60712,TE,Foster,Foster Moreau,Moreau,6,6,5600,LV@DEN,LV,DEN,,,,,,TE/FLEX
